2016-06-16 17:32:34,JSIL,14.01,14.11,14.01,14.11,4000.0,0.11,0.78,56440,0.1,Investment,Financial Services
2016-06-16 17:32:34,MCBAH,26,26,26,26.0,11500.0,0,0,299000,0,Investment,Financial Services
2016-06-16 17:32:34,PASL,1.73,1.75,1.71,1.72,364000.0,-0.02,-1.16,626080,0.04,Investment,Financial Services
2016-06-16 17:32:34,SIBL,1.94,1.94,1.94,1.94,1000.0,0.53,27.32,1940,0,Investment,Financial Services
2016-06-16 17:32:34,TRIBL,1.06,1.06,1.06,1.06,500.0,0.11,10.38,530,0,Investment,Financial Services
2016-06-16 17:32:34,ASRL,60.05,61.5,60,60.51,500.0,-1.99,-3.29,30255,1.5,Jute,Textile
2016-06-16 17:32:34,CJPL,2.75,2.95,2.75,2.95,3000.0,0.03,1.02,8850,0.2,Jute,Textile
2016-06-16 17:32:34,OLPL,47.05,47.5,47,47.05,39000.0,-0.38,-0.81,1834950,0.5,Leasing,Financial Services
2016-06-16 17:32:34,SLCL,1.63,1.65,1.56,1.62,73000.0,-0.16,-9.88,118260,0.09,Leasing,Financial Services
2016-06-16 17:32:34,LEUL,10,10,10,10.0,1500.0,0,0,15000,0,Leather,Textile
2016-06-16 17:32:34,SRVI,820,820,815,817.0,250.0,-7.69,-0.94,204250,5,Leather,Textile
2016-06-16 17:32:34,AKDCL,169.99,169.99,165.28,165.28,100.0,0,0,16528,4.71,Misc,Other
2016-06-16 17:32:34,ECOP,17.7,18.19,17.5,17.6,61000.0,-0.31,-1.76,1073600,0.69,Misc,Other
2016-06-16 17:32:34,GAMON,13,13.02,12.9,13.02,2500.0,-0.23,-1.77,32550,0.12,Misc,Other
2016-06-16 17:32:34,HADC,2.51,2.63,2.48,2.48,3000.0,0.02,0.81,7440,0.15,Misc,Other
2016-06-16 17:32:34,MACFL,19.69,19.75,19.5,19.5,9500.0,-0.04,-0.21,185250,0.25,Misc,Other
2016-06-16 17:32:34,PACE,6.81,6.88,6.76,6.8,527500.0,0.02,0.29,3587000,0.12,Misc,Other
2016-06-16 17:32:34,SHFA,314.99,315.05,314.49,315.0,17500.0,-0.19,-0.06,5512500,0.56,Misc,Other
2016-06-16 17:32:34,STPL,10.31,10.45,9.84,10.0,238500.0,-0.41,-4.1,2385000,0.61,Misc,Other
2016-06-16 17:32:34,SPEL,45.33,46.5,44.55,45.64,61000.0,0.99,2.17,2784040,1.95,Misc,Other
2016-06-16 17:32:34,TRIPF,181.99,182,179.2,179.94,19800.0,-1.75,-0.97,3562812,2.8,Misc,Other
2016-06-16 17:32:34,UDPL,29,29,29,29.0,12000.0,-0.8,-2.76,348000,0,Misc,Other
2016-06-16 17:32:34,BRR,6.55,6.6,6.13,6.6,2000.0,0.2,3.03,13200,0.47,Modaraba,Financial Services
2016-06-16 17:32:34,CSM,2.3,2.3,1.92,2.0,16500.0,-0.01,-0.5,33000,0.38,Modaraba,Financial Services
2016-06-16 17:32:34,FHAM,10.74,10.75,10.74,10.75,13000.0,0,0,139750,0.01,Modaraba,Financial Services
2016-06-16 17:32:34,PMI,1.4,1.4,1.4,1.4,10000.0,0.02,1.43,14000,0,Modaraba,Financial Services
2016-06-16 17:32:34,SCM,24.87,24.87,24.87,24.87,1500.0,-0.13,-0.52,37305,0,Modaraba,Financial Services
2016-06-16 17:32:34,FUDLM,19.88,19.88,19.5,19.88,1000.0,0.38,1.91,19880,0.38,Modaraba,Financial Services
2016-06-16 17:32:34,UCAPM,1.26,1.49,1.26,1.49,1000.0,-0.16,-10.74,1490,0.23,Modaraba,Financial Services
2016-06-16 17:32:34,MARI,979.99,980,943.17,949.58,325200.0,-32.9,-3.46,308803416,36.83,Exploration,Oil and Gas
2016-06-16 17:32:34,OGDC,146.75,146.75,144.46,144.64,2250100.0,-2.62,-1.81,325454464,2.29,Exploration,Oil and Gas
2016-06-16 17:32:34,POL,361,361,355,356.09,399400.0,-4.87,-1.37,142222346,6,Exploration,Oil and Gas
2016-06-16 17:32:34,PPL,166,166,162.05,162.97,477000.0,-3.56,-2.18,77736690,3.95,Exploration,Oil and Gas
2016-06-16 17:32:34,APL,430.99,431,428.2,428.83,3100.0,0.27,0.06,1329373,2.8,Marketing,Oil and Gas
2016-06-16 17:32:34,BPL,56.8,57.46,56,56.3,11000.0,-1.16,-2.06,619300,1.46,Marketing,Oil and Gas
2016-06-16 17:32:34,HASCOL,188.3,192.45,187.51,189.76,452800.0,0.21,0.11,85923328,4.94,Marketing,Oil and Gas
2016-06-16 17:32:34,PSO,400.99,401.9,394,394.67,1007400.0,-4.35,-1.1,397590558,7.9,Marketing,Oil and Gas
2016-06-16 17:32:34,SHEL,284,284,278,278.52,34100.0,-5.52,-1.98,9497532,6,Marketing,Oil and Gas
2016-06-16 17:32:34,SNGP,36.6,37.1,36,36.17,5914500.0,-0.43,-1.19,213927465,1.1,Marketing,Oil and Gas
2016-06-16 17:32:34,SSGC,29.23,29.65,28.52,28.86,5879500.0,-0.08,-0.28,169682370,1.13,Marketing,Oil and Gas
2016-06-16 17:32:34,CEPB,53.25,54.5,53,53.74,109000.0,0.52,0.97,5857660,1.5,PAPER & BOARD,General Industries
2016-06-16 17:32:34,CPPL,347,347,342,343.62,12000.0,-2.82,-0.82,4123440,5,PAPER & BOARD,General Industries
2016-06-16 17:32:34,MERIT,17.01,17.25,16.92,16.98,54000.0,-0.22,-1.3,916920,0.33,PAPER & BOARD,General Industries
2016-06-16 17:32:34,PKGS,608,613.9,605,606.62,30400.0,-2.63,-0.43,18441248,8.9,PAPER & BOARD,General Industries
2016-06-16 17:32:34,SEPL,100.5,101.5,100.5,101.5,3500.0,0.25,0.25,355250,1,PAPER & BOARD,General Industries
2016-06-16 17:32:34,ABOT,660.13,665,660.13,665.0,400.0,0,0,266000,4.87,Pharma,General Industries
2016-06-16 17:32:34,FEROZ,1031,1036.99,1008,1014.66,27550.0,-12.21,-1.2,27953883,28.99,Pharma,General Industries
2016-06-16 17:32:34,GLAXO,204.75,208,204.75,205.23,169600.0,-0.25,-0.12,34807008,3.25,Pharma,General Industries
2016-06-16 17:32:34,HINOON,541,546.5,540,540.03,67900.0,0.12,0.02,36668037,6.5,Pharma,General Industries
2016-06-16 17:32:34,IBLHL,166.99,171,163.5,168.7,89000.0,2.48,1.47,15014300,7.5,Pharma,General Industries
2016-06-16 17:32:34,OTSU,89.45,89.45,89.45,89.45,500.0,-0.08,-0.09,44725,0,Pharma,General Industries
2016-06-16 17:32:34,SEARL,573,599,566.5,597.04,1033900.0,26.35,4.41,617279656,32.5,Pharma,General Industries
2016-06-16 17:32:34,ALTN,35.01,35.1,35,35.0,155000.0,-0.5,-1.43,5425000,0.1,Generation & Distribution,Electricity
2016-06-16 17:32:34,EPQL,29.66,30,29.5,29.8,134500.0,0.17,0.57,4008100,0.5,Generation & Distribution,Electricity
2016-06-16 17:32:34,HUBC,122.95,123.5,118.5,119.65,1056400.0,-3.23,-2.7,126398260,5,Generation & Distribution,Electricity
2016-06-16 17:32:34,JPGL,4.51,4.6,4.4,4.46,547500.0,-0.08,-1.79,2441850,0.2,Generation & Distribution,Electricity
2016-06-16 17:32:34,KEL,8.23,8.23,8.02,8.05,2.21345E7,-0.18,-2.24,178182725,0.21,Generation & Distribution,Electricity
2016-06-16 17:32:34,KOHE,40,40.9,40,40.76,18000.0,0.41,1.01,733680,0.9,Generation & Distribution,Electricity
2016-06-16 17:32:34,KOHP,6.01,6.5,5.65,5.9,251500.0,-0.31,-5.25,1483850,0.85,Generation & Distribution,Electricity
2016-06-16 17:32:34,KAPCO,88.95,89.1,87.45,88.35,2104500.0,0.34,0.38,185932575,1.65,Generation & Distribution,Electricity
2016-06-16 17:32:34,LPL,21,21,20.86,20.99,310000.0,0.21,1,6506900,0.14,Generation & Distribution,Electricity
2016-06-16 17:32:34,NCPL,50.05,51.58,49.84,51.01,692000.0,0.55,1.08,35298920,1.74,Generation & Distribution,Electricity
2016-06-16 17:32:34,NPL,50.95,51,50.51,50.87,177500.0,0.16,0.31,9029425,0.49,Generation & Distribution,Electricity
2016-06-16 17:32:34,PKGP,23.51,23.7,23.51,23.56,56000.0,-0.01,-0.04,1319360,0.19,Generation & Distribution,Electricity
2016-06-16 17:32:34,SPWL,28.51,29,28.5,28.91,17000.0,0.41,1.42,491470,0.5,Generation & Distribution,Electricity
2016-06-16 17:32:34,TSPL,6.45,6.6,6.1,6.32,148000.0,-0.15,-2.37,935360,0.5,Generation & Distribution,Electricity
2016-06-16 17:32:34,ATRL,268,274.9,266,272.8,2444900.0,5.87,2.15,666968720,8.9,Refinery,Oil and Gas
